width_growth,noise,stability_1,number_1,variation_mean_1,variation_std_1,variation_min_1,variation_max_1,variationnorm_mean_1,variationnorm_std_1,variationnorm_min_1,variationnorm_max_1,JS_mean_1,JS_std_1,JS_min_1,JS_max_1,JS_stab_1,log_width_1,log_loc_1,log_scale_1,log_stat_1,log_pval_1,pareto_a_1,pareto_loc_1,pareto_scale_1,pareto_stat_1,pareto_pval_1,pow_a_1,pow_loc_1,pow_scale_1,pow_stat_1,pow_pval_1,tpow_a_1,tpow_scale_1,tpow_R_1,tpow_p_1,tpow_stat_1,tpow_pval_1,exp_loc_1,exp_scale_1,exp_stat_1,exp_pval_1,norm_loc_1,norm_scale_1,norm_stat_1,norm_pval_1,stability_2,number_2,variation_mean_2,variation_std_2,variation_min_2,variation_max_2,variationnorm_mean_2,variationnorm_std_2,variationnorm_min_2,variationnorm_max_2,JS_mean_2,JS_std_2,JS_min_2,JS_max_2,JS_stab_2,log_width_2,log_loc_2,log_scale_2,log_stat_2,log_pval_2,pareto_a_2,pareto_loc_2,pareto_scale_2,pareto_stat_2,pareto_pval_2,pow_a_2,pow_loc_2,pow_scale_2,pow_stat_2,pow_pval_2,tpow_a_2,tpow_scale_2,tpow_R_2,tpow_p_2,tpow_stat_2,tpow_pval_2,exp_loc_2,exp_scale_2,exp_stat_2,exp_pval_2,norm_loc_2,norm_scale_2,norm_stat_2,norm_pval_2,stability_3,number_3,variation_mean_3,variation_std_3,variation_min_3,variation_max_3,variationnorm_mean_3,variationnorm_std_3,variationnorm_min_3,variationnorm_max_3,JS_mean_3,JS_std_3,JS_min_3,JS_max_3,JS_stab_3,log_width_3,log_loc_3,log_scale_3,log_stat_3,log_pval_3,pareto_a_3,pareto_loc_3,pareto_scale_3,pareto_stat_3,pareto_pval_3,pow_a_3,pow_loc_3,pow_scale_3,pow_stat_3,pow_pval_3,tpow_a_3,tpow_scale_3,tpow_R_3,tpow_p_3,tpow_stat_3,tpow_pval_3,exp_loc_3,exp_scale_3,exp_stat_3,exp_pval_3,norm_loc_3,norm_scale_3,norm_stat_3,norm_pval_3,stability_4,number_4,variation_mean_4,variation_std_4,variation_min_4,variation_max_4,variationnorm_mean_4,variationnorm_std_4,variationnorm_min_4,variationnorm_max_4,JS_mean_4,JS_std_4,JS_min_4,JS_max_4,JS_stab_4,log_width_4,log_loc_4,log_scale_4,log_stat_4,log_pval_4,pareto_a_4,pareto_loc_4,pareto_scale_4,pareto_stat_4,pareto_pval_4,pow_a_4,pow_loc_4,pow_scale_4,pow_stat_4,pow_pval_4,tpow_a_4,tpow_scale_4,tpow_R_4,tpow_p_4,tpow_stat_4,tpow_pval_4,exp_loc_4,exp_scale_4,exp_stat_4,exp_pval_4,norm_loc_4,norm_scale_4,norm_stat_4,norm_pval_4,stability_5,number_5,variation_mean_5,variation_std_5,variation_min_5,variation_max_5,variationnorm_mean_5,variationnorm_std_5,variationnorm_min_5,variationnorm_max_5,JS_mean_5,JS_std_5,JS_min_5,JS_max_5,JS_stab_5,log_width_5,log_loc_5,log_scale_5,log_stat_5,log_pval_5,pareto_a_5,pareto_loc_5,pareto_scale_5,pareto_stat_5,pareto_pval_5,pow_a_5,pow_loc_5,pow_scale_5,pow_stat_5,pow_pval_5,tpow_a_5,tpow_scale_5,tpow_R_5,tpow_p_5,tpow_stat_5,tpow_pval_5,exp_loc_5,exp_scale_5,exp_stat_5,exp_pval_5,norm_loc_5,norm_scale_5,norm_stat_5,norm_pval_5,stability_6,number_6,variation_mean_6,variation_std_6,variation_min_6,variation_max_6,variationnorm_mean_6,variationnorm_std_6,variationnorm_min_6,variationnorm_max_6,JS_mean_6,JS_std_6,JS_min_6,JS_max_6,JS_stab_6,log_width_6,log_loc_6,log_scale_6,log_stat_6,log_pval_6,pareto_a_6,pareto_loc_6,pareto_scale_6,pareto_stat_6,pareto_pval_6,pow_a_6,pow_loc_6,pow_scale_6,pow_stat_6,pow_pval_6,tpow_a_6,tpow_scale_6,tpow_R_6,tpow_p_6,tpow_stat_6,tpow_pval_6,exp_loc_6,exp_scale_6,exp_stat_6,exp_pval_6,norm_loc_6,norm_scale_6,norm_stat_6,norm_pval_6,stability_7,number_7,variation_mean_7,variation_std_7,variation_min_7,variation_max_7,variationnorm_mean_7,variationnorm_std_7,variationnorm_min_7,variationnorm_max_7,JS_mean_7,JS_std_7,JS_min_7,JS_max_7,JS_stab_7,log_width_7,log_loc_7,log_scale_7,log_stat_7,log_pval_7,pareto_a_7,pareto_loc_7,pareto_scale_7,pareto_stat_7,pareto_pval_7,pow_a_7,pow_loc_7,pow_scale_7,pow_stat_7,pow_pval_7,tpow_a_7,tpow_scale_7,tpow_R_7,tpow_p_7,tpow_stat_7,tpow_pval_7,exp_loc_7,exp_scale_7,exp_stat_7,exp_pval_7,norm_loc_7,norm_scale_7,norm_stat_7,norm_pval_7,stability_8,number_8,variation_mean_8,variation_std_8,variation_min_8,variation_max_8,variationnorm_mean_8,variationnorm_std_8,variationnorm_min_8,variationnorm_max_8,JS_mean_8,JS_std_8,JS_min_8,JS_max_8,JS_stab_8,log_width_8,log_loc_8,log_scale_8,log_stat_8,log_pval_8,pareto_a_8,pareto_loc_8,pareto_scale_8,pareto_stat_8,pareto_pval_8,pow_a_8,pow_loc_8,pow_scale_8,pow_stat_8,pow_pval_8,tpow_a_8,tpow_scale_8,tpow_R_8,tpow_p_8,tpow_stat_8,tpow_pval_8,exp_loc_8,exp_scale_8,exp_stat_8,exp_pval_8,norm_loc_8,norm_scale_8,norm_stat_8,norm_pval_8,stability_9,number_9,variation_mean_9,variation_std_9,variation_min_9,variation_max_9,variationnorm_mean_9,variationnorm_std_9,variationnorm_min_9,variationnorm_max_9,JS_mean_9,JS_std_9,JS_min_9,JS_max_9,JS_stab_9,log_width_9,log_loc_9,log_scale_9,log_stat_9,log_pval_9,pareto_a_9,pareto_loc_9,pareto_scale_9,pareto_stat_9,pareto_pval_9,pow_a_9,pow_loc_9,pow_scale_9,pow_stat_9,pow_pval_9,tpow_a_9,tpow_scale_9,tpow_R_9,tpow_p_9,tpow_stat_9,tpow_pval_9,exp_loc_9,exp_scale_9,exp_stat_9,exp_pval_9,norm_loc_9,norm_scale_9,norm_stat_9,norm_pval_9,stability_10,number_10,variation_mean_10,variation_std_10,variation_min_10,variation_max_10,variationnorm_mean_10,variationnorm_std_10,variationnorm_min_10,variationnorm_max_10,JS_mean_10,JS_std_10,JS_min_10,JS_max_10,JS_stab_10,log_width_10,log_loc_10,log_scale_10,log_stat_10,log_pval_10,pareto_a_10,pareto_loc_10,pareto_scale_10,pareto_stat_10,pareto_pval_10,pow_a_10,pow_loc_10,pow_scale_10,pow_stat_10,pow_pval_10,tpow_a_10,tpow_scale_10,tpow_R_10,tpow_p_10,tpow_stat_10,tpow_pval_10,exp_loc_10,exp_scale_10,exp_stat_10,exp_pval_10,norm_loc_10,norm_scale_10,norm_stat_10,norm_pval_10
0.000E+00,8.000E-01,1,199,6.884E-01,3.648E-02,5.991E-01,8.047E-01,7.145E-01,4.159E-02,5.803E-01,8.576E-01,3.155E-01,5.247E-02,1.862E-01,4.877E-01,6.308E-01,2.185E+00,0.000E+00,1.000E+00,7.373E-02,2.188E-01,2.485E-01,-1.727E-03,3.474E-03,4.501E-01,2.542E-37,1.566E-01,0.000E+00,6.427E+02,3.416E-01,3.142E-21,-1.153E+00,1.083E-02,-1.353E+02,5.244E-30,4.294E-01,7.720E-34,1.559E-03,1.062E+01,4.668E-01,2.962E-40,1.062E+01,5.040E+01,4.165E-01,8.752E-32,1,197,6.907E-01,3.629E-02,5.968E-01,7.815E-01,7.039E-01,4.106E-02,5.809E-01,8.045E-01,3.207E-01,3.824E-02,2.047E-01,4.277E-01,6.134E-01,2.037E+00,0.000E+00,1.000E+00,4.989E-02,7.259E-01,2.329E-01,-1.106E-03,7.802E-03,3.360E-01,2.454E-20,2.005E-01,0.000E+00,1.662E+02,2.822E-01,2.242E-14,-1.195E+00,1.389E-02,-1.011E+02,1.486E-26,3.648E-01,5.189E-24,6.696E-03,7.489E+00,3.989E-01,8.417E-29,7.496E+00,2.020E+01,3.554E-01,8.946E-23,1,197,6.883E-01,3.633E-02,6.154E-01,8.003E-01,7.080E-01,4.215E-02,5.861E-01,8.229E-01,3.109E-01,4.292E-02,1.837E-01,4.287E-01,3.038E-01,2.181E+00,0.000E+00,1.000E+00,5.500E-02,5.859E-01,2.500E-01,-1.485E-03,4.335E-03,3.805E-01,3.821E-26,1.657E-01,0.000E+00,3.758E+02,3.261E-01,3.763E-19,-1.174E+00,1.238E-02,-1.098E+02,1.349E-28,3.649E-01,5.175E-24,2.850E-03,8.463E+00,4.364E-01,1.180E-34,8.466E+00,3.481E+01,4.039E-01,1.512E-29,1,199,6.865E-01,3.738E-02,5.818E-01,8.145E-01,7.123E-01,4.130E-02,5.581E-01,8.268E-01,3.208E-01,5.400E-02,1.922E-01,5.323E-01,8.355E-03,2.087E+00,0.000E+00,1.000E+00,3.911E-02,9.211E-01,2.513E-01,-1.485E-03,3.882E-03,4.300E-01,6.032E-34,1.823E-01,0.000E+00,2.215E+02,3.286E-01,1.214E-19,-1.168E+00,1.192E-02,-1.256E+02,4.069E-29,4.160E-01,1.056E-31,2.397E-03,6.056E+00,3.945E-01,2.003E-28,6.058E+00,1.989E+01,3.804E-01,2.140E-26,1,198,6.852E-01,3.773E-02,5.966E-01,7.917E-01,7.566E-01,5.101E-02,4.177E-01,9.089E-01,2.924E-01,6.563E-02,1.711E-01,5.562E-01,6.456E-01,2.163E+00,0.000E+00,1.000E+00,6.088E-02,4.428E-01,2.131E-01,1.237E-06,3.494E-03,4.161E-01,1.498E-31,1.462E-01,0.000E+00,1.233E+03,3.666E-01,2.322E-24,-1.169E+00,1.204E-02,-1.177E+02,8.045E-27,3.973E-01,1.063E-28,3.495E-03,1.790E+01,5.248E-01,2.498E-51,1.791E+01,1.005E+02,4.293E-01,1.156E-33,1,200,6.888E-01,3.983E-02,5.932E-01,8.002E-01,7.101E-01,4.330E-02,5.724E-01,8.297E-01,3.170E-01,4.637E-02,1.887E-01,4.912E-01,9.485E-01,2.017E+00,0.000E+00,1.000E+00,3.473E-02,9.693E-01,1.859E-01,1.050E-03,2.283E-03,3.671E-01,1.111E-24,1.948E-01,0.000E+00,1.539E+02,3.124E-01,7.665E-18,-1.132E+00,9.326E-03,-1.813E+02,1.435E-49,4.950E-01,8.806E-46,4.611E-04,5.025E+00,3.583E-01,1.697E-23,5.025E+00,1.409E+01,3.607E-01,8.175E-24,1,199,6.917E-01,3.605E-02,5.911E-01,8.369E-01,7.328E-01,4.530E-02,5.142E-01,8.978E-01,3.124E-01,6.277E-02,1.790E-01,5.527E-01,7.214E-01,2.070E+00,0.000E+00,1.000E+00,2.625E-02,9.992E-01,2.356E-01,-1.084E-03,6.682E-03,3.416E-01,3.118E-21,1.711E-01,0.000E+00,3.433E+02,3.402E-01,4.676E-21,-1.193E+00,1.369E-02,-1.005E+02,3.080E-22,3.548E-01,6.499E-23,5.598E-03,7.843E+00,4.090E-01,1.305E-30,7.849E+00,3.129E+01,4.011E-01,2.099E-29,1,198,6.856E-01,3.571E-02,6.054E-01,8.080E-01,7.063E-01,4.243E-02,5.622E-01,9.070E-01,3.131E-01,4.603E-02,1.916E-01,5.247E-01,7.712E-01,1.929E+00,0.000E+00,1.000E+00,4.690E-02,7.764E-01,2.242E-01,-3.224E-04,4.764E-03,4.020E-01,2.103E-29,1.853E-01,0.000E+00,2.303E+02,3.441E-01,1.921E-21,-1.183E+00,1.302E-02,-1.236E+02,3.852E-28,4.133E-01,4.039E-31,4.441E-03,6.297E+00,3.672E-01,1.922E-24,6.301E+00,2.063E+01,3.801E-01,3.206E-26,1,198,6.875E-01,3.959E-02,5.982E-01,8.139E-01,7.099E-01,4.385E-02,5.771E-01,8.522E-01,3.129E-01,4.364E-02,2.115E-01,4.617E-01,1.980E-02,1.964E+00,0.000E+00,1.000E+00,5.290E-02,6.377E-01,2.247E-01,-2.262E-04,3.719E-03,4.056E-01,5.977E-30,1.795E-01,0.000E+00,2.674E+02,3.506E-01,2.885E-22,-1.176E+00,1.252E-02,-1.276E+02,5.811E-32,4.000E-01,4.158E-29,3.492E-03,6.453E+00,3.695E-01,9.415E-25,6.456E+00,2.372E+01,3.928E-01,4.892E-28,1,200,6.905E-01,3.618E-02,5.890E-01,7.794E-01,6.994E-01,3.846E-02,5.749E-01,7.927E-01,3.246E-01,3.412E-02,2.303E-01,4.289E-01,4.224E-02,2.084E+00,0.000E+00,1.000E+00,7.413E-02,2.112E-01,2.282E-01,-1.114E-04,3.105E-03,3.898E-01,7.123E-28,2.137E-01,0.000E+00,8.915E+01,2.736E-01,1.004E-13,-1.178E+00,1.258E-02,-1.162E+02,8.365E-28,3.870E-01,1.809E-27,2.993E-03,4.820E+00,3.467E-01,5.591E-22,4.823E+00,1.146E+01,3.370E-01,9.188E-21
1.000E-02,3.000E-01,1,199,2.170E-01,8.782E-03,1.964E-01,2.451E-01,2.207E-01,9.568E-03,1.880E-01,2.483E-01,1.032E-01,1.621E-02,5.719E-02,1.524E-01,3.920E-02,2.014E+00,0.000E+00,1.000E+00,3.786E-02,9.380E-01,2.085E-01,1.982E-03,1.107E-02,2.533E-01,9.620E-12,2.022E-01,0.000E+00,1.459E+02,2.845E-01,9.538E-15,-1.229E+00,1.620E-02,-7.475E+01,7.571E-16,3.276E-01,1.609E-19,1.305E-02,6.584E+00,3.983E-01,5.378E-29,6.597E+00,1.829E+01,3.594E-01,1.581E-23,1,200,2.177E-01,8.531E-03,1.894E-01,2.404E-01,2.280E-01,9.911E-03,1.855E-01,2.502E-01,1.024E-01,2.251E-02,5.203E-02,1.827E-01,9.894E-02,2.167E+00,0.000E+00,1.000E+00,4.912E-02,7.378E-01,2.247E-01,-3.035E-04,8.783E-03,3.202E-01,9.685E-19,1.525E-01,0.000E+00,8.050E+02,3.426E-01,1.832E-21,-1.172E+00,1.217E-02,-1.147E+02,2.789E-28,3.977E-01,4.742E-29,3.410E-03,1.777E+01,5.810E-01,1.257E-64,1.777E+01,8.247E+01,4.147E-01,1.183E-31,1,200,2.172E-01,8.375E-03,1.978E-01,2.462E-01,2.202E-01,9.238E-03,1.891E-01,2.454E-01,1.043E-01,1.475E-02,6.116E-02,1.950E-01,6.235E-01,1.956E+00,0.000E+00,1.000E+00,5.226E-02,6.481E-01,3.064E-01,-9.699E-03,3.031E-02,2.772E-01,4.443E-14,2.097E-01,0.000E+00,1.420E+02,2.761E-01,5.722E-14,-1.246E+00,1.738E-02,-6.832E+01,2.104E-16,3.135E-01,5.756E-18,2.061E-02,7.586E+00,4.184E-01,3.146E-32,7.607E+00,1.942E+01,3.480E-01,3.769E-22,1,198,2.171E-01,8.724E-03,1.940E-01,2.438E-01,2.227E-01,9.713E-03,1.744E-01,2.504E-01,1.033E-01,1.553E-02,6.471E-02,1.599E-01,5.682E-02,1.967E+00,0.000E+00,1.000E+00,5.546E-02,5.704E-01,2.233E-01,-9.255E-05,8.248E-03,3.353E-01,2.346E-20,1.871E-01,0.000E+00,2.328E+02,3.058E-01,6.194E-17,-1.203E+00,1.445E-02,-1.001E+02,1.048E-23,3.607E-01,1.404E-23,8.155E-03,6.887E+00,4.182E-01,6.819E-32,6.895E+00,2.211E+01,3.777E-01,6.892E-26,1,200,2.165E-01,8.517E-03,1.940E-01,2.434E-01,2.248E-01,9.841E-03,1.631E-01,2.508E-01,1.016E-01,1.881E-02,5.922E-02,2.466E-01,4.791E-01,1.828E+00,0.000E+00,1.000E+00,5.162E-02,6.658E-01,2.280E-01,-2.392E-05,2.765E-03,4.575E-01,8.412E-39,1.803E-01,0.000E+00,2.291E+02,3.589E-01,1.436E-23,-1.173E+00,1.222E-02,-1.472E+02,7.923E-39,4.363E-01,3.795E-35,2.741E-03,4.331E+00,3.179E-01,1.783E-18,4.334E+00,1.709E+01,3.999E-01,2.214E-29,1,200,2.177E-01,8.939E-03,1.927E-01,2.370E-01,2.353E-01,1.159E-02,1.460E-01,2.630E-01,9.768E-02,2.460E-02,4.864E-02,2.596E-01,9.432E-02,1.987E+00,0.000E+00,1.000E+00,6.079E-02,4.381E-01,2.226E-01,-2.069E-04,5.726E-03,3.703E-01,4.067E-25,1.479E-01,0.000E+00,9.173E+02,3.747E-01,1.016E-25,-1.191E+00,1.348E-02,-1.113E+02,1.054E-21,3.762E-01,6.307E-26,5.519E-03,1.235E+01,5.416E-01,1.774E-55,1.236E+01,7.287E+01,4.327E-01,1.500E-34,1,199,2.175E-01,8.052E-03,1.895E-01,2.469E-01,2.206E-01,8.489E-03,1.942E-01,2.478E-01,1.058E-01,1.408E-02,6.505E-02,1.662E-01,6.013E-02,1.818E+00,0.000E+00,1.000E+00,6.145E-02,4.273E-01,2.438E-01,-1.212E-03,8.135E-03,3.615E-01,8.284E-24,2.057E-01,0.000E+00,1.191E+02,3.212E-01,9.155E-19,-1.204E+00,1.449E-02,-1.146E+02,1.174E-26,3.942E-01,2.211E-28,6.923E-03,4.426E+00,3.562E-01,4.242E-23,4.433E+00,1.204E+01,3.566E-01,3.763E-23,1,200,2.167E-01,8.176E-03,1.939E-01,2.394E-01,2.225E-01,9.739E-03,1.662E-01,2.482E-01,1.010E-01,1.591E-02,6.493E-02,1.758E-01,1.783E-01,1.994E+00,0.000E+00,1.000E+00,3.371E-02,9.769E-01,2.196E-01,-3.560E-05,5.470E-03,3.684E-01,7.430E-25,1.801E-01,0.000E+00,2.678E+02,3.283E-01,1.067E-19,-1.190E+00,1.346E-02,-1.109E+02,2.569E-26,3.912E-01,4.360E-28,5.434E-03,7.178E+00,4.094E-01,7.823E-31,7.183E+00,2.417E+01,3.832E-01,6.232E-27,1,198,2.175E-01,8.694E-03,1.980E-01,2.436E-01,2.372E-01,1.233E-02,1.302E-01,2.664E-01,9.506E-02,2.191E-02,5.565E-02,2.045E-01,2.837E-01,2.070E+00,0.000E+00,1.000E+00,5.945E-02,4.745E-01,2.302E-01,-3.850E-04,5.160E-03,3.636E-01,5.765E-24,1.492E-01,0.000E+00,7.286E+02,3.745E-01,1.933E-25,-1.191E+00,1.358E-02,-1.023E+02,6.021E-23,3.588E-01,2.478E-23,4.775E-03,9.347E+00,4.544E-01,7.218E-38,9.352E+00,5.532E+01,4.329E-01,3.022E-34,1,200,2.179E-01,8.341E-03,1.898E-01,2.404E-01,2.267E-01,9.509E-03,1.822E-01,2.482E-01,1.009E-01,1.875E-02,5.970E-02,1.751E-01,6.966E-01,2.114E+00,0.000E+00,1.000E+00,7.732E-02,1.737E-01,2.382E-01,-6.028E-04,9.210E-03,2.965E-01,4.468E-16,1.610E-01,0.000E+00,4.487E+02,3.458E-01,7.250E-22,-1.174E+00,1.233E-02,-1.167E+02,1.970E-29,3.867E-01,1.979E-27,2.909E-03,9.721E+00,5.097E-01,1.066E-48,9.724E+00,4.263E+01,4.098E-01,6.866E-31
1.000E-02,5.000E-01,1,199,3.783E-01,1.644E-02,3.377E-01,4.252E-01,3.851E-01,1.809E-02,3.260E-01,4.305E-01,1.779E-01,2.722E-02,1.001E-01,2.613E-01,4.842E-02,2.039E+00,0.000E+00,1.000E+00,5.188E-02,6.624E-01,2.551E-01,-1.846E-03,1.748E-02,2.649E-01,8.146E-13,1.993E-01,0.000E+00,1.710E+02,2.864E-01,6.050E-15,-1.234E+00,1.656E-02,-6.918E+01,2.803E-14,3.055E-01,5.500E-17,1.564E-02,7.215E+00,3.898E-01,9.565E-28,7.231E+00,1.986E+01,3.582E-01,2.298E-23,1,200,3.791E-01,1.633E-02,3.261E-01,4.194E-01,3.988E-01,1.914E-02,3.191E-01,4.419E-01,1.769E-01,3.812E-02,8.774E-02,3.179E-01,2.087E-01,2.208E+00,0.000E+00,1.000E+00,4.992E-02,7.144E-01,2.122E-01,1.321E-04,3.503E-03,3.984E-01,3.740E-29,1.484E-01,0.000E+00,9.899E+02,3.500E-01,2.059E-22,-1.173E+00,1.225E-02,-1.100E+02,1.310E-26,3.861E-01,2.424E-27,3.635E-03,2.033E+01,5.897E-01,8.919E-67,2.033E+01,1.002E+02,4.196E-01,1.976E-32,1,200,3.778E-01,1.575E-02,3.426E-01,4.360E-01,3.846E-01,1.684E-02,3.366E-01,4.400E-01,1.812E-01,2.558E-02,1.139E-01,2.728E-01,6.245E-01,1.960E+00,0.000E+00,1.000E+00,4.704E-02,7.680E-01,2.567E-01,-9.091E-04,1.795E-02,2.749E-01,7.500E-14,2.068E-01,0.000E+00,1.343E+02,2.787E-01,3.139E-14,-1.242E+00,1.709E-02,-7.017E+01,8.362E-16,3.256E-01,2.239E-19,1.704E-02,6.781E+00,4.215E-01,9.938E-33,6.798E+00,1.805E+01,3.536E-01,7.149E-23,1,198,3.789E-01,1.596E-02,3.404E-01,4.267E-01,3.863E-01,1.764E-02,3.418E-01,4.395E-01,1.824E-01,2.636E-02,1.232E-01,3.024E-01,4.671E-01,2.003E+00,0.000E+00,1.000E+00,4.643E-02,7.868E-01,2.645E-01,-8.640E-04,2.001E-02,2.432E-01,8.614E-11,1.933E-01,0.000E+00,1.775E+02,2.908E-01,2.501E-15,-1.252E+00,1.793E-02,-5.855E+01,2.224E-12,2.830E-01,1.602E-14,1.915E-02,6.986E+00,4.361E-01,9.011E-35,7.005E+00,1.967E+01,3.612E-01,1.200E-23,1,200,3.767E-01,1.500E-02,3.355E-01,4.226E-01,3.963E-01,1.944E-02,2.760E-01,4.439E-01,1.715E-01,3.509E-02,1.023E-01,3.082E-01,9.679E-01,2.048E+00,0.000E+00,1.000E+00,4.023E-02,9.026E-01,1.386E-01,-1.999E-03,5.666E-03,2.710E-01,1.843E-13,1.635E-01,0.000E+00,4.309E+02,3.684E-01,7.428E-25,-1.180E+00,1.272E-02,-1.166E+02,4.346E-25,3.938E-01,1.840E-28,3.667E-03,8.739E+00,4.623E-01,1.185E-39,8.743E+00,3.805E+01,4.092E-01,8.658E-31,1,199,3.775E-01,1.653E-02,3.343E-01,4.289E-01,3.838E-01,1.749E-02,3.424E-01,4.369E-01,1.823E-01,2.334E-02,1.173E-01,2.471E-01,3.436E-01,1.839E+00,0.000E+00,1.000E+00,3.633E-02,9.554E-01,2.482E-01,-1.444E-03,1.288E-02,3.287E-01,1.171E-19,2.080E-01,0.000E+00,1.225E+02,2.888E-01,3.456E-15,-1.220E+00,1.559E-02,-9.845E+01,2.552E-25,3.685E-01,9.713E-25,1.144E-02,5.747E+00,3.721E-01,3.074E-25,5.759E+00,1.528E+01,3.535E-01,9.622E-23,1,198,3.787E-01,1.597E-02,3.446E-01,4.267E-01,3.820E-01,1.661E-02,3.376E-01,4.330E-01,1.832E-01,2.022E-02,1.274E-01,2.505E-01,7.864E-01,1.899E+00,0.000E+00,1.000E+00,3.202E-02,9.872E-01,2.329E-01,-5.033E-04,8.717E-03,3.355E-01,2.260E-20,2.433E-01,0.000E+00,6.068E+01,2.608E-01,2.268E-12,-1.167E+00,1.186E-02,-1.447E+02,8.194E-42,4.583E-01,1.470E-38,2.488E-03,4.525E+00,3.203E-01,1.417E-18,4.528E+00,9.155E+00,3.106E-01,1.848E-17,1,199,3.796E-01,1.632E-02,3.355E-01,4.228E-01,3.972E-01,1.900E-02,2.702E-01,4.401E-01,1.712E-01,3.475E-02,9.293E-02,3.368E-01,2.190E-01,2.130E+00,0.000E+00,1.000E+00,3.144E-02,9.893E-01,2.350E-01,-1.014E-03,8.889E-03,3.039E-01,8.316E-17,1.491E-01,0.000E+00,8.727E+02,3.610E-01,9.734E-24,-1.204E+00,1.444E-02,-8.541E+01,2.363E-18,3.187E-01,1.794E-18,7.875E-03,1.294E+01,4.887E-01,2.480E-44,1.295E+01,6.776E+01,4.243E-01,5.204E-33,1,198,3.772E-01,1.528E-02,3.317E-01,4.130E-01,3.869E-01,1.676E-02,3.287E-01,4.226E-01,1.824E-01,2.854E-02,1.152E-01,2.980E-01,7.663E-01,2.056E+00,0.000E+00,1.000E+00,3.122E-02,9.904E-01,2.218E-01,-7.777E-05,5.396E-03,3.363E-01,1.791E-20,1.863E-01,0.000E+00,2.048E+02,3.278E-01,1.877E-19,-1.193E+00,1.368E-02,-1.018E+02,2.454E-22,3.645E-01,4.420E-24,5.318E-03,6.337E+00,3.946E-01,2.660E-28,6.342E+00,1.963E+01,3.734E-01,2.696E-25,1,198,3.778E-01,1.653E-02,3.401E-01,4.265E-01,3.850E-01,1.787E-02,3.087E-01,4.328E-01,1.790E-01,2.393E-02,1.201E-01,2.676E-01,1.663E-01,2.002E+00,0.000E+00,1.000E+00,5.525E-02,5.759E-01,8.231E-01,-6.422E-01,6.474E-01,6.945E-02,2.827E-01,1.971E-01,0.000E+00,1.381E+02,3.239E-01,5.395E-19,-1.195E+00,1.388E-02,-1.046E+02,9.880E-21,4.138E-01,3.318E-31,5.167E-03,4.768E+00,3.293E-01,1.252E-19,4.773E+00,1.320E+01,3.589E-01,2.409E-23
