time,width,loc,scale,stat,pval
179,1.3029E+00,0.0000E+00,1.0000E+00,1.1260E-01,1.7085E-01
180,1.3279E+00,0.0000E+00,1.0000E+00,8.6146E-02,4.6836E-01
181,1.3126E+00,0.0000E+00,1.0000E+00,1.0660E-01,2.1492E-01
182,1.2707E+00,0.0000E+00,1.0000E+00,8.6158E-02,4.6818E-01
183,1.3391E+00,0.0000E+00,1.0000E+00,9.9377E-02,3.0423E-01
184,1.2095E+00,0.0000E+00,1.0000E+00,9.8657E-02,3.1864E-01
185,1.2770E+00,0.0000E+00,1.0000E+00,1.4752E-01,2.9971E-02
186,1.4272E+00,0.0000E+00,1.0000E+00,1.1655E-01,1.3603E-01
187,1.3104E+00,0.0000E+00,1.0000E+00,6.9048E-02,7.8782E-01
188,1.3193E+00,0.0000E+00,1.0000E+00,7.9368E-02,5.6656E-01
189,1.3550E+00,0.0000E+00,1.0000E+00,1.0379E-01,2.3583E-01
190,1.4238E+00,0.0000E+00,1.0000E+00,1.0325E-01,2.4105E-01
191,1.3362E+00,0.0000E+00,1.0000E+00,1.2226E-01,1.2105E-01
192,1.5118E+00,0.0000E+00,1.0000E+00,7.2291E-02,7.3714E-01
193,1.5068E+00,0.0000E+00,1.0000E+00,9.0109E-02,4.0958E-01
194,1.4250E+00,0.0000E+00,1.0000E+00,6.0057E-02,9.0875E-01
195,1.3944E+00,0.0000E+00,1.0000E+00,7.7115E-02,6.4444E-01
196,1.3594E+00,0.0000E+00,1.0000E+00,5.3241E-02,9.5263E-01
197,1.7048E+00,0.0000E+00,1.0000E+00,6.0682E-02,9.1994E-01
198,1.4984E+00,0.0000E+00,1.0000E+00,1.2956E-01,9.5250E-02
199,1.4729E+00,0.0000E+00,1.0000E+00,7.7112E-02,6.7595E-01
200,1.4527E+00,0.0000E+00,1.0000E+00,9.5236E-02,3.5394E-01
201,1.4449E+00,0.0000E+00,1.0000E+00,8.5225E-02,4.7581E-01
202,1.4120E+00,0.0000E+00,1.0000E+00,8.1695E-02,5.5531E-01
203,1.2451E+00,0.0000E+00,1.0000E+00,5.9948E-02,8.8436E-01
204,1.7598E+00,0.0000E+00,1.0000E+00,9.1859E-02,3.8529E-01
205,1.5918E+00,0.0000E+00,1.0000E+00,9.9160E-02,2.9485E-01
206,1.8359E+00,0.0000E+00,1.0000E+00,1.1324E-01,1.6196E-01
207,1.4095E+00,0.0000E+00,1.0000E+00,9.1550E-02,3.8302E-01
208,1.4409E+00,0.0000E+00,1.0000E+00,1.2861E-01,7.6310E-02
209,1.4268E+00,0.0000E+00,1.0000E+00,1.0364E-01,2.4770E-01
210,1.3837E+00,0.0000E+00,1.0000E+00,9.8898E-02,2.8634E-01
211,1.3791E+00,0.0000E+00,1.0000E+00,8.1466E-02,5.3026E-01
212,1.3843E+00,0.0000E+00,1.0000E+00,1.1037E-01,1.7903E-01
213,1.3953E+00,0.0000E+00,1.0000E+00,9.3545E-02,3.5655E-01
214,1.3994E+00,0.0000E+00,1.0000E+00,1.1821E-01,1.2604E-01
215,1.4913E+00,0.0000E+00,1.0000E+00,1.0091E-01,2.6466E-01
216,1.3664E+00,0.0000E+00,1.0000E+00,8.7125E-02,4.3312E-01
217,1.3879E+00,0.0000E+00,1.0000E+00,1.1420E-01,1.5530E-01
218,1.3959E+00,0.0000E+00,1.0000E+00,1.1923E-01,1.3098E-01
219,1.2664E+00,0.0000E+00,1.0000E+00,6.1714E-02,8.7065E-01
220,1.2164E+00,0.0000E+00,1.0000E+00,8.7548E-02,4.3345E-01
221,1.2780E+00,0.0000E+00,1.0000E+00,9.1074E-02,3.7679E-01
222,1.6173E+00,0.0000E+00,1.0000E+00,1.4301E-01,3.4077E-02
223,1.2254E+00,0.0000E+00,1.0000E+00,1.1017E-01,1.7619E-01
224,1.4694E+00,0.0000E+00,1.0000E+00,7.1158E-02,7.0779E-01
225,1.3700E+00,0.0000E+00,1.0000E+00,1.6543E-01,8.6740E-03
226,1.4563E+00,0.0000E+00,1.0000E+00,7.3423E-02,6.6997E-01
227,1.4743E+00,0.0000E+00,1.0000E+00,5.7557E-02,9.0488E-01
228,1.5260E+00,0.0000E+00,1.0000E+00,8.2389E-02,5.2895E-01
229,1.5184E+00,0.0000E+00,1.0000E+00,7.5137E-02,6.2978E-01
230,1.3191E+00,0.0000E+00,1.0000E+00,6.9420E-02,7.4336E-01
