time,width,loc,scale,stat,pval
158,2.3329E+00,0.0000E+00,1.0000E+00,1.0768E-01,8.1182E-01
159,2.3210E+00,0.0000E+00,1.0000E+00,1.1612E-01,6.1420E-01
160,2.0449E+00,0.0000E+00,1.0000E+00,1.0314E-01,7.4975E-01
161,1.8388E+00,0.0000E+00,1.0000E+00,5.8374E-02,9.9795E-01
162,1.9877E+00,0.0000E+00,1.0000E+00,1.1368E-01,5.1012E-01
163,1.6276E+00,0.0000E+00,1.0000E+00,1.0391E-01,6.9273E-01
164,1.7945E+00,0.0000E+00,1.0000E+00,1.3580E-01,3.3522E-01
165,1.8922E+00,0.0000E+00,1.0000E+00,1.0615E-01,6.1893E-01
166,1.9156E+00,0.0000E+00,1.0000E+00,7.9546E-02,9.0974E-01
167,1.9251E+00,0.0000E+00,1.0000E+00,1.1876E-01,4.6462E-01
168,2.2148E+00,0.0000E+00,1.0000E+00,1.9290E-01,5.6585E-02
169,2.1382E+00,0.0000E+00,1.0000E+00,9.6801E-02,7.5017E-01
170,1.9582E+00,0.0000E+00,1.0000E+00,1.0472E-01,5.9736E-01
171,1.6073E+00,0.0000E+00,1.0000E+00,5.6838E-02,9.9740E-01
172,1.6442E+00,0.0000E+00,1.0000E+00,9.7521E-02,7.2564E-01
173,1.8928E+00,0.0000E+00,1.0000E+00,1.1287E-01,4.9402E-01
174,1.8535E+00,0.0000E+00,1.0000E+00,1.2776E-01,3.3663E-01
175,1.9470E+00,0.0000E+00,1.0000E+00,1.3116E-01,3.0638E-01
176,1.5947E+00,0.0000E+00,1.0000E+00,1.1061E-01,5.7526E-01
177,1.7196E+00,0.0000E+00,1.0000E+00,8.7695E-02,5.4339E-01
178,1.7753E+00,0.0000E+00,1.0000E+00,1.2815E-01,3.5577E-01
179,1.5462E+00,0.0000E+00,1.0000E+00,1.1005E-01,5.6841E-01
180,1.6245E+00,0.0000E+00,1.0000E+00,1.0996E-01,5.5582E-01
181,1.6866E+00,0.0000E+00,1.0000E+00,9.3152E-02,7.9096E-01
182,1.6486E+00,0.0000E+00,1.0000E+00,1.3190E-01,3.4513E-01
183,1.6144E+00,0.0000E+00,1.0000E+00,8.1968E-02,9.0374E-01
184,1.7558E+00,0.0000E+00,1.0000E+00,1.3049E-01,3.5799E-01
185,1.7822E+00,0.0000E+00,1.0000E+00,7.7807E-02,9.1126E-01
186,2.0184E+00,0.0000E+00,1.0000E+00,8.2810E-02,9.1064E-01
187,1.7691E+00,0.0000E+00,1.0000E+00,6.7463E-02,9.7194E-01
188,1.6502E+00,0.0000E+00,1.0000E+00,6.5143E-02,9.8008E-01
189,1.6031E+00,0.0000E+00,1.0000E+00,8.8198E-02,8.3150E-01
190,1.7519E+00,0.0000E+00,1.0000E+00,7.3547E-02,9.4116E-01
191,1.3996E+00,0.0000E+00,1.0000E+00,9.1199E-02,8.0975E-01
192,1.6515E+00,0.0000E+00,1.0000E+00,1.1067E-01,5.4696E-01
193,1.7049E+00,0.0000E+00,1.0000E+00,9.2135E-02,7.9294E-01
194,1.6084E+00,0.0000E+00,1.0000E+00,8.6925E-02,8.3565E-01
195,1.7666E+00,0.0000E+00,1.0000E+00,7.8604E-02,9.0494E-01
196,1.7718E+00,0.0000E+00,1.0000E+00,9.7776E-02,7.2190E-01
197,1.6958E+00,0.0000E+00,1.0000E+00,1.0542E-01,6.0135E-01
198,1.5796E+00,0.0000E+00,1.0000E+00,8.4186E-02,8.7046E-01
199,1.8084E+00,0.0000E+00,1.0000E+00,9.0817E-02,7.8440E-01
200,1.5265E+00,0.0000E+00,1.0000E+00,1.1685E-01,4.9985E-01
201,1.5814E+00,0.0000E+00,1.0000E+00,1.3140E-01,3.0431E-01
202,1.6260E+00,0.0000E+00,1.0000E+00,9.7531E-02,6.8515E-01
203,1.6738E+00,0.0000E+00,1.0000E+00,7.6238E-02,9.1769E-01
204,1.4948E+00,0.0000E+00,1.0000E+00,9.2224E-02,7.9157E-01
205,1.5545E+00,0.0000E+00,1.0000E+00,8.1064E-02,8.9091E-01
206,1.6811E+00,0.0000E+00,1.0000E+00,1.0520E-01,6.0433E-01
207,1.7222E+00,0.0000E+00,1.0000E+00,9.1181E-02,7.6833E-01
208,1.5786E+00,0.0000E+00,1.0000E+00,6.5580E-02,9.7658E-01
209,1.5634E+00,0.0000E+00,1.0000E+00,1.2520E-01,3.2833E-01
210,1.5863E+00,0.0000E+00,1.0000E+00,1.3382E-01,2.5512E-01
211,1.3846E+00,0.0000E+00,1.0000E+00,8.5152E-02,8.3686E-01
212,1.6287E+00,0.0000E+00,1.0000E+00,8.2787E-02,8.3743E-01
213,1.5102E+00,0.0000E+00,1.0000E+00,7.6252E-02,9.1206E-01
214,1.6518E+00,0.0000E+00,1.0000E+00,9.9323E-02,6.4630E-01
215,2.1347E+00,0.0000E+00,1.0000E+00,1.2841E-01,3.1992E-01
216,2.0629E+00,0.0000E+00,1.0000E+00,1.3118E-01,2.4888E-01
217,1.6992E+00,0.0000E+00,1.0000E+00,9.7090E-02,6.6597E-01
218,1.9451E+00,0.0000E+00,1.0000E+00,9.9507E-02,6.0646E-01
