time,width,loc,scale,stat,pval
0.0,1.570869929675896,0.03500695568745586,0.9114701423528047,0.07801726428781908,0.18553914308032965
1.0,1.4499538570634953,0.004096670603899959,0.9890556657265219,0.09188754898586537,0.07088827204865096
2.0,1.8082694942739739,0.014329980404265155,0.9364417565717162,0.06723171989027371,0.34332959810798264
3.0,1.7989537379025111,0.03177234154862872,0.8950408134855947,0.07044865186821489,0.2754452235665794
4.0,1.356211299294094,-0.011532993983228247,1.0310469780858562,0.06481070655210058,0.40843565480728
5.0,1.5192319003014698,0.06559108913532266,0.8467510297255437,0.06436902581717455,0.3777020372611086
6.0,1.3938344346109792,0.007093920016724578,0.9817938889700198,0.07010005702157204,0.28641108122613496
8.0,1.5650947310773793,0.012608061644734374,0.9631163910829617,0.0738318285683005,0.22466587941157495
9.0,1.872668872613476,0.045561487437921815,0.8568523062856037,0.12331037265368644,0.004684805686963803
10.0,1.4033680156435755,0.02283320289154016,0.94805603036043,0.07160194403703035,0.26084321939656047
11.0,1.3739833876043912,0.0017738908180758017,0.9956842697404528,0.0922242283807343,0.06573525157502888
12.0,2.002846598435402,0.05209732049170954,0.8171154962689784,0.09286137126558966,0.06380931850452695
13.0,1.5076971158503247,0.012618450629460397,0.9669330247372621,0.07415199394975969,0.22047912030744893
14.0,1.802676404477403,0.019167411076947638,0.9271587515195596,0.07802260682817708,0.17451044482607672
15.0,1.7196091983484876,0.024391811625422775,0.9255391025170794,0.08842304295886427,0.08780177787638276
16.0,1.6311635883979712,0.020027106555123346,0.9387312309388618,0.06252035124653665,0.4146176079863228
17.0,1.8987170416910675,0.05789506978888948,0.8155382937949868,0.09482220273758449,0.06369248684025328
18.0,1.3624549079979662,0.0019521833862019026,0.9953831126355143,0.07912897505561678,0.15686029588559472
19.0,1.776938256151933,0.057248704996255395,0.8391773719275469,0.08539478889617967,0.10662324314889422
20.0,1.7006574960630194,0.019325106548687236,0.9322604684077301,0.06666021351834883,0.3352237482517662
21.0,1.478520609567839,0.028389131756218794,0.9371348148961405,0.10015718868209977,0.03577282015352661
22.0,1.9315682925397133,0.03281704885781088,0.868817245443126,0.04918508644289543,0.7648829991154242
23.0,1.6853650920890288,0.02742720073633631,0.9168846700314266,0.06484113857078025,0.3749127676294842
24.0,1.6779643980236698,0.022670771981228438,0.9293357272901126,0.06757210952548487,0.33424366625824886
25.0,1.4800725502058374,0.03326514952555687,0.9194401115003291,0.06297281863449333,0.4053625984163122
26.0,1.6817231513196915,0.02606648927983564,0.9132369622994383,0.052054792123721605,0.6791367634139142
27.0,1.3210027010690497,-0.00032286053519426505,1.0007514027554767,0.05924219455381259,0.4859465024158814
28.0,1.4893222685629515,0.04461340195025584,0.8980363169292085,0.06739915685624248,0.31936771297404115
29.0,1.7967849938327243,0.03367105192810513,0.8880473435176897,0.07036569436757056,0.2767196777058249
30.0,2.011845680766821,0.035784421856464854,0.8442882785833199,0.06660107034300983,0.3333022100131869
31.0,1.708998317367447,0.03599578323450049,0.8889672141187341,0.06340499080836795,0.44396139230814763
42.0,1.4152915263948924,0.004540489749650817,0.988471011203319,0.07980078889295661,0.1561164177674316
43.0,1.6590177518605977,0.024534824295447476,0.9278873978617006,0.07328463875366253,0.2447772770079108
44.0,1.571761890278644,0.00832933696127323,0.9722152003857579,0.07574323077526707,0.24948518878781653
45.0,1.764677222745881,0.042326416083601395,0.8854298341962876,0.10178826663577012,0.033387338419507376
46.0,2.015774074364961,0.04729322066431531,0.8378368219628576,0.12371556697381447,0.004642746726626456
47.0,1.4405350619718071,0.07796341854228164,0.8446334046621109,0.090351984824803,0.07657558839378682
48.0,1.6662402422258413,0.047785859595839336,0.8751937395156734,0.09753509029278484,0.04398505934435422
49.0,1.4654369373636582,0.019702244533637184,0.9517923198779996,0.0850032236572783,0.10637376137860086
50.0,1.4078809236063148,0.003860717627934088,0.9903133627137604,0.06540137700611154,0.3520364100500932
51.0,1.9543295455073584,0.03520468991880643,0.8644056312781281,0.08015092369268348,0.17365057255405034
53.0,1.6999505126843977,0.01937420202237538,0.9346552012036184,0.07331812696563889,0.23151111629917343
54.0,1.527575052252295,0.03836302545203401,0.9037163835756674,0.05412946031231332,0.6120423309972972
55.0,1.6150811012742117,0.020696502004935335,0.9402940509503774,0.07109193680723941,0.2603873352846367
56.0,1.453924166274028,0.02251388610054625,0.9475227753409224,0.07382832885169893,0.22227266565042947
57.0,1.3498644057310791,-0.00452223982872284,1.0113857159819881,0.06496385891637657,0.3632458996787151
58.0,1.7705006147966462,0.03164277642384872,0.8994532885914728,0.07153245677239756,0.2539386397975975
59.0,1.8216355507930504,0.033192224824298205,0.8913307305394784,0.08122104489883177,0.14070028191207906
60.0,1.613593167095713,0.014975823801708152,0.9531675967212436,0.05382809304673941,0.6200242037615133
61.0,1.6461996285344624,0.015477988272955438,0.9478894228994521,0.05706143905229244,0.5663151593113009
62.0,1.8548291279775424,0.03330333121835509,0.8802776432976849,0.08088187664077096,0.16395479529602996
71.0,1.9415509718835953,0.031849746221614614,0.8698469392484031,0.06516101220709314,0.5226113989786418
72.0,1.4342763127750606,0.039562603659105716,0.9121473894452797,0.06197935146629274,0.4193717351190814
81.0,1.5937311427984078,0.017414433067575643,0.947650673253136,0.059806260631811714,0.46976246285480944
82.0,1.472387960183414,0.017498940322587656,0.9567073777677491,0.06302955740158589,0.40743946936758113
83.0,1.631539531957341,0.01288241665717766,0.9583020033509201,0.05344464304281482,0.6195492658226768
84.0,1.5227316129745363,0.0325302249203651,0.9215136731130242,0.07146263727881208,0.25757299297654646
91.0,1.7808408352340046,0.030009772324027788,0.8993491720940856,0.07320628458159029,0.256650796263525
92.0,1.5493085987526725,0.01336791021844766,0.9595013894848787,0.05685042582897076,0.535737754240461
93.0,1.5067789319661666,0.015801210698645467,0.9571024312548182,0.034696111945404354,0.9709847121553579
95.0,1.416857708109672,-0.0037089918382707523,1.0104405254188817,0.04142893807689174,0.8878108467223784
96.0,1.6838272828053005,0.02495575412897791,0.9213854619235122,0.08766323215024635,0.09402459122061733
97.0,9.52136826653745,0.0412305583295167,0.32771420821067043,0.3355116174786483,3.6351636446537086e-17
98.0,1.6569297912157697,0.0208268220414052,0.9356183438908041,0.07063185965708846,0.2837605731066655
99.0,1.7411660905107196,0.026760797382715334,0.9150770764518075,0.08422456952165269,0.11540583144777573
100.0,1.487043908290214,0.005184027435893414,0.9852197862198078,0.07434708126680081,0.22038361767997117
101.0,1.6910103808479247,0.024927290210397836,0.9185560567318627,0.08131462305539716,0.1474576391009361
102.0,1.4593268949272202,-0.011882044090845069,1.038766819474191,0.047161886875339065,0.7786048177563603
103.0,1.463858506334471,0.0072264773237860624,0.9795274414630379,0.06286615944795987,0.41076832905363436
104.0,1.6049873757824806,0.01475760935687849,0.9538208795097274,0.054065767214928395,0.6065854247481341
